person_id,rownum,binary_choice,price_to_inc,range,acceleration,top_speed,pollution,size,big_enough,luggage_space,operating_cost,station_availability,suv,sports_car,station_wagon,truck,van,ev,commute_x_ev,college_x_ev,cng,methanol,college_x_methanol,not_ev,not_cng,j,y
4531,27188,0,2.2072979,50,2.5,65,0.0,2,0,1.0,1,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2
4531,27189,1,2.4832101000000004,150,4.0,110,0.25,3,0,1.0,2,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,2
4531,27190,0,2.4832101000000004,150,4.0,110,0.25,3,0,1.0,2,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2
4531,27191,0,1.6554734,400,6.0,85,1.0,3,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2
4531,27192,0,1.6554734,400,6.0,85,1.0,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2
4532,27193,0,6.9482252,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4
4532,27194,0,6.9482252,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,4
4532,27195,0,7.444527000000001,75,6.0,85,0.25,3,0,1.0,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
4532,27196,0,7.444527000000001,75,6.0,85,0.25,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
4532,27197,1,7.9408288,300,2.5,95,0.6,3,0,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4
4532,27198,0,7.9408288,300,2.5,95,0.6,3,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,4
4533,27199,0,7.3871485,75,4.0,110,0.4,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
4533,27200,0,7.3871485,75,4.0,110,0.4,3,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
4533,27201,1,5.4600663,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
4533,27202,0,5.4600663,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,2
4533,27203,0,6.102427,350,2.5,85,0.25,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
4533,27204,0,6.102427,350,2.5,85,0.25,2,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
4534,27205,1,2.481509,75,2.5,140,0.6,2,0,1.0,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4534,27206,0,2.481509,75,2.5,140,0.6,2,0,1.0,2,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
4534,27207,0,1.4889054,300,4.0,85,0.25,0,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
4534,27208,0,1.4889054,300,4.0,85,0.25,0,0,1.0,4,0.3,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0
4534,27209,0,1.7370563,350,6.0,95,0.5,1,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4534,27210,0,1.7370563,350,6.0,95,0.5,1,0,1.0,6,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
4535,27211,0,5.6978330999999995,50,4.0,85,0.0,2,0,0.7,4,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2
4535,27212,0,5.6978330999999995,50,4.0,85,0.0,2,0,0.7,4,0.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,2
4535,27213,1,4.035965099999999,150,6.0,140,0.6,3,0,0.7,6,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2
4535,27214,0,4.035965099999999,150,6.0,140,0.6,3,0,0.7,6,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,2
4535,27215,0,4.5107845,350,2.5,85,0.25,1,0,1.0,8,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2
4535,27216,0,4.5107845,350,2.5,85,0.25,1,0,1.0,8,0.1,0,0,1,0,0,0,0,0,0,1,1,1,0,5,2
4536,27217,0,6.0700690999999996,50,2.5,85,0.0,2,0,1.0,4,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
4536,27218,0,6.0700690999999996,50,2.5,85,0.0,2,0,1.0,4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
4536,27219,0,6.3459814,150,4.0,140,0.1,0,0,1.0,2,0.7,0,1,0,0,0,0,0,0,1,0,0,1,1,2,3
4536,27220,1,6.3459814,150,4.0,140,0.1,0,0,1.0,2,0.7,1,0,0,0,0,0,0,0,1,0,0,1,1,3,3
4536,27221,0,5.2423324000000004,400,6.0,95,0.75,1,0,1.0,6,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3
4536,27222,0,5.2423324000000004,400,6.0,95,0.75,1,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3
4537,27223,0,3.8627712999999995,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
4537,27224,1,3.8627712999999995,200,4.0,100,0.0,2,0,1.0,1,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
4537,27225,0,4.1386835,75,6.0,85,0.4,3,0,1.0,4,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
4537,27226,0,4.1386835,75,6.0,85,0.4,3,0,1.0,4,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1
4537,27227,0,3.0350346,350,2.5,110,0.25,1,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
4537,27228,0,3.0350346,350,2.5,110,0.25,1,0,1.0,8,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1
4538,27229,0,3.0296809,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5
4538,27230,0,3.0296809,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5
4538,27231,0,3.2821542999999997,75,2.5,95,0.6,1,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5
4538,27232,0,3.2821542999999997,75,2.5,95,0.6,1,0,0.7,8,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,5
4538,27233,0,4.0395745000000005,350,4.0,140,0.5,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
4538,27234,1,4.0395745000000005,350,4.0,140,0.5,2,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,5
4539,27235,0,5.143528099999999,150,4.0,140,0.4,3,0,0.7,8,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
4539,27236,0,5.143528099999999,150,4.0,140,0.4,3,0,0.7,8,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
4539,27237,1,3.8017382000000004,350,6.0,85,0.75,3,0,1.0,2,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2
4539,27238,0,3.8017382000000004,350,6.0,85,0.75,3,0,1.0,2,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,3,2
4539,27239,0,4.2490015,400,2.5,95,0.25,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
4539,27240,0,4.2490015,400,2.5,95,0.25,2,0,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
4540,27241,0,2.569443,50,6.0,100,0.0,3,1,0.7,8,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
4540,27242,1,2.569443,50,6.0,100,0.0,3,1,0.7,8,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1
4540,27243,0,2.8906232999999997,150,2.5,85,0.6,2,0,0.7,6,0.1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1
4540,27244,0,2.8906232999999997,150,2.5,85,0.6,2,0,0.7,6,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,1
4540,27245,0,1.9270822,400,4.0,110,0.5,3,1,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1
4540,27246,0,1.9270822,400,4.0,110,0.5,3,1,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1
4541,27247,1,5.2423324000000004,200,2.5,85,0.0,2,0,1.0,4,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
4541,27248,0,5.2423324000000004,200,2.5,85,0.0,2,0,1.0,4,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
4541,27249,0,5.7941569,75,4.0,140,0.25,3,0,0.7,6,0.1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0
4541,27250,0,5.7941569,75,4.0,140,0.25,3,0,0.7,6,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0
4541,27251,0,4.690508,350,6.0,95,1.0,3,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0
4541,27252,0,4.690508,350,6.0,95,1.0,3,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
4542,27253,1,4.3455777,150,6.0,110,0.6,3,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4542,27254,0,4.3455777,150,6.0,110,0.6,3,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
4542,27255,0,4.8568222,350,2.5,140,0.25,1,0,1.0,6,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
4542,27256,0,4.8568222,350,2.5,140,0.25,1,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,0
4542,27257,0,5.3680666,400,4.0,85,0.5,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4542,27258,0,5.3680666,400,4.0,85,0.5,2,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
4543,27259,1,4.5107845,200,6.0,55,0.0,3,0,1.0,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4543,27260,0,4.5107845,200,6.0,55,0.0,3,0,1.0,2,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
4543,27261,0,5.460423400000001,300,2.5,110,0.75,3,0,1.0,6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
4543,27262,0,5.460423400000001,300,2.5,110,0.75,3,0,1.0,6,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,0
4543,27263,0,4.035965099999999,350,4.0,140,0.25,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4543,27264,0,4.035965099999999,350,4.0,140,0.25,2,0,1.0,8,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0
4544,27265,0,4.690508,200,6.0,85,0.0,2,0,0.7,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3
4544,27266,0,4.690508,200,6.0,85,0.0,2,0,0.7,1,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3
4544,27267,0,3.0350346,75,2.5,140,0.25,3,0,1.0,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
4544,27268,1,3.0350346,75,2.5,140,0.25,3,0,1.0,2,0.3,0,0,1,0,0,0,0,0,1,0,0,1,1,3,3
4544,27269,0,4.1386835,350,4.0,95,1.0,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
4544,27270,0,4.1386835,350,4.0,95,1.0,3,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,3
4545,27271,0,1.7673139,300,4.0,85,0.6,3,1,1.0,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
4545,27272,0,1.7673139,300,4.0,85,0.6,3,1,1.0,8,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
4545,27273,0,2.2722607000000004,250,6.0,95,0.25,2,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
4545,27274,0,2.2722607000000004,250,6.0,95,0.25,2,0,1.0,2,0.7,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4
4545,27275,1,2.5247341,300,2.5,110,0.5,3,1,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
4545,27276,0,2.5247341,300,2.5,110,0.5,3,1,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
4546,27277,1,2.0449777,200,2.5,65,0.0,0,0,0.7,4,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4546,27278,0,2.0449777,200,2.5,65,0.0,0,0,0.7,4,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
4546,27279,0,2.5562222,300,4.0,140,0.6,1,0,1.0,8,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
4546,27280,0,2.5562222,300,4.0,140,0.6,1,0,1.0,8,0.1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0
4546,27281,0,1.5337333,350,6.0,85,1.0,2,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4546,27282,0,1.5337333,350,6.0,85,1.0,2,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0
4547,27283,0,0.8277367,125,6.0,55,0.0,3,1,1.0,2,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5
4547,27284,0,0.8277367,125,6.0,55,0.0,3,1,1.0,2,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,5
4547,27285,0,0.96569282,300,2.5,95,0.1,1,0,0.7,4,0.7,1,0,0,0,0,0,0,0,1,0,0,1,1,2,5
4547,27286,0,0.96569282,300,2.5,95,0.1,1,0,0.7,4,0.7,0,1,0,0,0,0,0,0,1,0,0,1,1,3,5
4547,27287,0,1.3795612,300,4.0,140,0.75,2,0,1.0,8,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,5
4547,27288,1,1.3795612,300,4.0,140,0.75,2,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
4548,27289,1,4.5107845,125,2.5,100,0.0,0,0,0.7,2,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4548,27290,0,4.5107845,125,2.5,100,0.0,0,0,0.7,2,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
4548,27291,0,4.985604,300,4.0,85,0.25,1,0,1.0,8,0.1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0
4548,27292,0,4.985604,300,4.0,85,0.25,1,0,1.0,8,0.1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0
4548,27293,0,4.035965099999999,300,6.0,110,1.0,2,0,1.0,4,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0
4548,27294,0,4.035965099999999,300,6.0,110,1.0,2,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
4549,27295,1,5.4600663,200,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4549,27296,0,5.4600663,200,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
4549,27297,0,3.5329841,75,4.0,95,0.1,2,0,1.0,6,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
4549,27298,0,3.5329841,75,4.0,95,0.1,2,0,1.0,6,0.1,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0
4549,27299,0,4.1753447999999995,300,6.0,110,0.4,3,0,1.0,8,0.3,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0
4549,27300,0,4.1753447999999995,300,6.0,110,0.4,3,0,1.0,8,0.3,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0
4550,27301,0,2.9936324,125,2.5,100,0.0,1,0,0.7,2,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3
4550,27302,0,2.9936324,125,2.5,100,0.0,1,0,0.7,2,0.0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3
4550,27303,0,2.1953304,250,4.0,95,0.4,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3
4550,27304,1,2.1953304,250,4.0,95,0.4,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,0,1,1,1,0,3,3
4550,27305,0,2.5944814,300,6.0,110,0.75,3,1,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
4550,27306,0,2.5944814,300,6.0,110,0.75,3,1,1.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,3
4551,27307,0,5.4600663,200,6.0,55,0.0,3,0,0.7,8,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2
4551,27308,0,5.4600663,200,6.0,55,0.0,3,0,0.7,8,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2
4551,27309,1,6.102427,75,2.5,95,0.1,2,0,0.7,8,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2
4551,27310,0,6.102427,75,2.5,95,0.1,2,0,0.7,8,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,3,2
4551,27311,0,6.7447878,300,4.0,110,0.4,3,0,1.0,2,0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2
4551,27312,0,6.7447878,300,4.0,110,0.4,3,0,1.0,2,0.7,0,0,1,0,0,0,0,0,0,1,0,1,0,5,2
4552,27313,0,3.5868589999999996,300,6.0,95,0.4,3,0,1.0,6,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
4552,27314,0,3.5868589999999996,300,6.0,95,0.4,3,0,1.0,6,0.1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4
4552,27315,0,4.1386835,250,2.5,110,0.75,3,0,1.0,8,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4
4552,27316,0,4.1386835,250,2.5,110,0.75,3,0,1.0,8,0.3,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4
4552,27317,1,4.4145957000000005,300,4.0,140,0.25,2,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
4552,27318,0,4.4145957000000005,300,4.0,140,0.25,2,0,1.0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
4553,27319,0,0.96354111,200,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,4
4553,27320,0,0.96354111,200,2.5,55,0.0,3,0,0.7,1,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4
4553,27321,0,1.4453117,300,4.0,110,0.75,3,0,1.0,8,0.1,0,0,0,0,1,0,0,0,0,1,1,1,0,2,4
4553,27322,0,1.4453117,300,4.0,110,0.75,3,0,1.0,8,0.1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4
4553,27323,1,1.6059018999999999,350,6.0,140,0.25,2,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,4
4553,27324,0,1.6059018999999999,350,6.0,140,0.25,2,0,1.0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,4
4554,27325,0,4.292047900000001,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
4554,27326,0,4.292047900000001,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4
4554,27327,0,4.796994799999999,75,2.5,95,0.6,2,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
4554,27328,0,4.796994799999999,75,2.5,95,0.6,2,0,0.7,8,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4
4554,27329,1,5.806888400000001,350,4.0,140,0.5,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
4554,27330,0,5.806888400000001,350,4.0,140,0.5,3,0,1.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4
4555,27331,0,5.879311,75,4.0,110,0.4,2,0,1.0,4,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
4555,27332,0,5.879311,75,4.0,110,0.4,2,0,1.0,4,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2
4555,27333,1,4.3455777,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
4555,27334,0,4.3455777,300,6.0,140,0.75,3,0,1.0,6,0.7,0,0,0,0,1,0,0,0,0,1,0,1,0,3,2
4555,27335,0,4.8568222,350,2.5,85,0.25,1,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2
4555,27336,0,4.8568222,350,2.5,85,0.25,1,0,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,2
4556,27337,1,2.4599482000000004,300,2.5,140,0.1,2,0,0.7,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4556,27338,0,2.4599482000000004,300,2.5,140,0.1,2,0,0.7,4,0.7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
4556,27339,0,2.9072116,250,4.0,85,0.4,3,1,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
4556,27340,0,2.9072116,250,4.0,85,0.4,3,1,1.0,6,0.1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0
4556,27341,0,3.3544748999999996,300,6.0,95,0.75,3,1,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4556,27342,0,3.3544748999999996,300,6.0,95,0.75,3,1,1.0,8,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0
4557,27343,0,4.8177056,125,4.0,65,0.0,3,0,0.7,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
4557,27344,1,4.8177056,125,4.0,65,0.0,3,0,0.7,2,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
4557,27345,0,5.1388859,300,6.0,110,0.6,2,0,0.7,2,0.1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
4557,27346,0,5.1388859,300,6.0,110,0.6,2,0,0.7,2,0.1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1
4557,27347,0,4.1753447999999995,300,2.5,85,0.5,3,0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
4557,27348,0,4.1753447999999995,300,2.5,85,0.5,3,0,1.0,6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1
4558,27349,0,5.9556216,200,4.0,85,0.0,3,0,1.0,4,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4
4558,27350,0,5.9556216,200,4.0,85,0.0,3,0,1.0,4,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4
4558,27351,0,6.4519234,75,6.0,140,0.4,3,0,1.0,4,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4
4558,27352,0,6.4519234,75,6.0,140,0.4,3,0,1.0,4,0.7,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4
4558,27353,1,7.444527000000001,300,2.5,85,0.75,2,0,1.0,6,0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4
4558,27354,0,7.444527000000001,300,2.5,85,0.75,2,0,1.0,6,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,4
4559,27355,0,0.99787746,125,6.0,85,0.0,1,0,1.0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
4559,27356,0,0.99787746,125,6.0,85,0.0,1,0,1.0,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2
4559,27357,1,0.99787746,300,2.5,140,0.4,2,0,0.7,4,0.7,0,1,0,0,0,0,0,0,1,0,0,1,1,2,2
4559,27358,0,0.99787746,300,2.5,140,0.4,2,0,0.7,4,0.7,1,0,0,0,0,0,0,0,1,0,0,1,1,3,2
4559,27359,0,0.69851422,300,4.0,95,0.25,0,0,1.0,8,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2
4559,27360,0,0.69851422,300,4.0,95,0.25,0,0,1.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2
4560,27361,0,4.8568222,300,4.0,140,0.1,1,0,0.7,2,0.3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2
4560,27362,0,4.8568222,300,4.0,140,0.1,1,0,0.7,2,0.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
4560,27363,1,5.3680666,250,6.0,85,0.4,2,0,1.0,4,0.7,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2
4560,27364,0,5.3680666,250,6.0,85,0.4,2,0,1.0,4,0.7,0,0,0,1,0,0,0,0,0,1,1,1,0,3,2
4560,27365,0,5.879311,300,2.5,95,0.75,3,0,1.0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
4560,27366,0,5.879311,300,2.5,95,0.75,3,0,1.0,6,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,2
4561,27367,1,1.7673139,200,2.5,100,0.0,3,0,1.0,2,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4561,27368,0,1.7673139,200,2.5,100,0.0,3,0,1.0,2,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
4561,27369,0,1.7673139,75,4.0,85,0.4,3,0,0.7,6,0.1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0
4561,27370,0,1.7673139,75,4.0,85,0.4,3,0,0.7,6,0.1,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0
4561,27371,0,2.5247341,350,6.0,110,0.25,2,0,1.0,2,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0
4561,27372,0,2.5247341,350,6.0,110,0.25,2,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
4562,27373,0,4.035965099999999,125,6.0,65,0.0,3,0,1.0,8,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2
4562,27374,0,4.035965099999999,125,6.0,65,0.0,3,0,1.0,8,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
4562,27375,1,4.5107845,300,2.5,110,0.6,2,0,1.0,6,0.3,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2
4562,27376,0,4.5107845,300,2.5,110,0.6,2,0,1.0,6,0.3,0,0,0,1,0,0,0,0,1,0,0,1,1,3,2
4562,27377,0,5.460423400000001,300,4.0,85,0.5,3,0,1.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2
4562,27378,0,5.460423400000001,300,4.0,85,0.5,3,0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2
4563,27379,1,4.690508,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4563,27380,0,4.690508,200,6.0,55,0.0,3,0,0.7,1,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
4563,27381,0,5.2423324000000004,75,2.5,95,0.6,2,0,0.7,8,0.7,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
4563,27382,0,5.2423324000000004,75,2.5,95,0.6,2,0,0.7,8,0.7,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0
4563,27383,0,6.3459814,350,4.0,140,0.5,3,0,1.0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
